"KIS_ID","Chromosome","Start_position","End_position","UMAG_ID","Description","Gene_type","Prot_ID"
"KIS68514","USMA_521_v2_9",624027,624728,"UMAG_03602","putative Ras-related protein Rab-18","Putative","10891"
"KIS68515","USMA_521_v2_9",625088,629896,"UMAG_03603","hypothetical protein","Hypothetical","10892"
"KIS68516","USMA_521_v2_9",630176,631254,"UMAG_03604","hypothetical protein","Hypothetical","10893"
"KIS68517","USMA_521_v2_9",633567,635612,"UMAG_03605","hypothetical protein","Hypothetical","10894"
"KIS68518","USMA_521_v2_9",635739,636308,"UMAG_11505","hypothetical protein","Hypothetical","10895"
"KIS68519","USMA_521_v2_9",637505,638812,"UMAG_11506","hypothetical protein","Hypothetical","10896"
"KIS68520","USMA_521_v2_9",639855,645002,"UMAG_03607","putative pentafunctional AROM polypeptide","Putative","10897"
"KIS68521","USMA_521_v2_9",646442,648130,"UMAG_03608","hypothetical protein","Hypothetical","10898"
"KIS68522","USMA_521_v2_9",648905,650791,"UMAG_03609","putative WD-repeat protein involved in ribosome biogenesis","Putative","10899"
"KIS68523","USMA_521_v2_9",650924,652972,"UMAG_03610","hypothetical protein","Hypothetical","10900"
"KIS68524","USMA_521_v2_9",655131,656729,"UMAG_03611","hypothetical protein","Hypothetical","10901"
"KIS68525","USMA_521_v2_9",658444,659131,"UMAG_03612","hypothetical protein","Hypothetical","10902"
"KIS68526","USMA_521_v2_9",660134,663511,"UMAG_03613","hypothetical protein","Hypothetical","10903"
"KIS68527","USMA_521_v2_9",664848,666317,"UMAG_03614","hypothetical protein","Hypothetical","10904"
"KIS68528","USMA_521_v2_9",666779,668860,"UMAG_03615","hypothetical protein","Hypothetical","10905"
"KIS68529","USMA_521_v2_9",671222,673333,"UMAG_03616","hypothetical protein","Hypothetical","10906"
"KIS68530","USMA_521_v2_9",673422,680786,"UMAG_03617","hypothetical protein","Hypothetical","10907"
"KIS68531","USMA_521_v2_9",681186,683114,"UMAG_03618","hypothetical protein","Hypothetical","10908"
"KIS68532","USMA_521_v2_9",684662,686383,"UMAG_03619","hypothetical protein","Hypothetical","10909"
"KIS68533","USMA_521_v2_9",687961,691059,"UMAG_03620","hypothetical protein","Hypothetical","10910"
"KIS68534","USMA_521_v2_9",693383,695440,"UMAG_03621","hypothetical protein","Hypothetical","10911"
"KIS68535","USMA_521_v2_9",695950,696882,"UMAG_03622","hypothetical protein","Hypothetical","10912"
"KIS68536","USMA_521_v2_9",697068,699806,"UMAG_03623","hypothetical protein","Hypothetical","10913"
"KIS68537","USMA_521_v2_9",700618,704814,"UMAG_03624","hypothetical protein","Hypothetical","10914"
"KIS68538","USMA_521_v2_9",704978,707226,"UMAG_15087","hypothetical protein","Hypothetical","10915"
"KIS68539","USMA_521_v2_9",708099,710420,"UMAG_03626","hypothetical protein","Hypothetical","10916"
"KIS68540","USMA_521_v2_9",710629,711534,"UMAG_03627","putative copper ion binding protein","Putative","10917"
"KIS68541","USMA_521_v2_9",712093,712614,"UMAG_12237","hypothetical protein","Hypothetical","10918"
"KIS68542","USMA_521_v2_9",712772,715576,"UMAG_03628","hypothetical protein","Hypothetical","10919"
"KIS68543","USMA_521_v2_9",716324,719173,"UMAG_03629","hypothetical protein","Hypothetical","10920"
"KIS68544","USMA_521_v2_9",719832,720701,"UMAG_03630","hypothetical protein","Hypothetical","10921"
"KIS68545","USMA_521_v2_9",722913,723656,"UMAG_03631","hypothetical protein","Hypothetical","10922"
"KIS68546","USMA_521_v2_9",724902,727511,"UMAG_03632","hypothetical protein","Hypothetical","10923"
"KIS68547","USMA_521_v2_9",728533,729528,"UMAG_12238","hypothetical protein","Hypothetical","10924"
"KIS68548","USMA_521_v2_9",731337,733880,"UMAG_03635","hypothetical protein","Hypothetical","10925"
"KIS69994","USMA_521_v2_4",2463,4010,"UMAG_11773","hypothetical protein","Hypothetical","8949"
"KIS69995","USMA_521_v2_4",4870,6522,"UMAG_05068","putative Arylsulfatase","Putative","8950"
"KIS69996","USMA_521_v2_4",9426,10649,"UMAG_05069","hypothetical protein","Hypothetical","8951"
"KIS69997","USMA_521_v2_4",12706,13776,"UMAG_05070","hypothetical protein","Hypothetical","8952"
"KIS69998","USMA_521_v2_4",16454,17626,"UMAG_11774","hypothetical protein","Hypothetical","8953"
"KIS69999","USMA_521_v2_4",17909,19090,"UMAG_05072","hypothetical protein","Hypothetical","8954"
"KIS70000","USMA_521_v2_4",20334,20618,"UMAG_11775","hypothetical protein","Hypothetical","8955"
"KIS70001","USMA_521_v2_4",21125,22510,"UMAG_11776","putative trichothecene 3-O-acetyltransferase","Putative","8956"
"KIS70002","USMA_521_v2_4",23481,25506,"UMAG_05074","putative Cytochrome P450 monooxygenase/Phenylacetate hydroxylase","Putative","8957"
"KIS70003","USMA_521_v2_4",26447,27312,"UMAG_12299","hypothetical protein","Hypothetical","8958"
"KIS70004","USMA_521_v2_4",27802,29283,"UMAG_05076","hypothetical protein","Hypothetical","8959"
"KIS70005","USMA_521_v2_4",30303,32117,"UMAG_11777","hypothetical protein","Hypothetical","8960"
"KIS70006","USMA_521_v2_4",33402,34816,"UMAG_11778","hypothetical protein","Hypothetical","8961"
"KIS70007","USMA_521_v2_4",35648,36884,"UMAG_05079","putative tricarboxylate secondary active transmembrane transporter","Putative","8962"
"KIS70008","USMA_521_v2_4",37193,38411,"UMAG_05080","hypothetical protein","Hypothetical","8963"
"KIS70009","USMA_521_v2_4",40535,42382,"UMAG_05082","hypothetical protein","Hypothetical","8964"
"KIS70010","USMA_521_v2_4",45901,47547,"UMAG_05084","hypothetical protein","Hypothetical","8965"
"KIS70011","USMA_521_v2_4",47778,49351,"UMAG_05085","hypothetical protein","Hypothetical","8966"
"KIS70012","USMA_521_v2_4",51899,57145,"UMAG_11779","putative transcriptional regulator","Putative","8967"
"KIS70013","USMA_521_v2_4",58015,60312,"UMAG_05087","hypothetical protein","Hypothetical","8968"
"KIS70014","USMA_521_v2_4",60704,61528,"UMAG_05088","hypothetical protein","Hypothetical","8969"
"KIS70015","USMA_521_v2_4",61710,63046,"UMAG_05089","hypothetical protein","Hypothetical","8970"
"KIS70016","USMA_521_v2_4",64247,65609,"UMAG_05090","putative F1F0-ATPase complex, subunit F1 gamma","Putative","8971"
"KIS70018","USMA_521_v2_4",66531,67582,"UMAG_05091","putative translation initiation factor eIF2 beta subunit (isoform B)","Putative","8972"
"KIS70018","USMA_521_v2_4",66531,67582,"UMAG_05091","putative translation initiation factor eIF2 beta subunit (isoform B)","Putative","8973"
"KIS70017","USMA_521_v2_4",66531,67582,"UMAG_05091","putative translation initiation factor eIF2 beta subunit (isoform B)","Putative","8972"
"KIS70017","USMA_521_v2_4",66531,67582,"UMAG_05091","putative translation initiation factor eIF2 beta subunit (isoform B)","Putative","8973"
"KIS70019","USMA_521_v2_4",76964,77476,"UMAG_05094","hypothetical protein","Hypothetical","8974"
"KIS70020","USMA_521_v2_4",78679,79194,"UMAG_05095","hypothetical protein","Hypothetical","8975"
"KIS70021","USMA_521_v2_4",79382,83860,"UMAG_10170","hypothetical protein","Hypothetical","8976"
"KIS70022","USMA_521_v2_4",84808,86049,"UMAG_05097","hypothetical protein","Hypothetical","8977"
"KIS70023","USMA_521_v2_4",86590,87835,"UMAG_12157","hypothetical protein","Hypothetical","8978"
"KIS70024","USMA_521_v2_4",89254,89499,"UMAG_10171","hypothetical protein","Hypothetical","8979"
"KIS70025","USMA_521_v2_4",90312,92969,"UMAG_10172","hypothetical protein","Hypothetical","8980"
"KIS70026","USMA_521_v2_4",93657,94314,"UMAG_05100","hypothetical protein","Hypothetical","8981"
"KIS70027","USMA_521_v2_4",94874,97933,"UMAG_05101","DNA topoisomerase I","Annotated","8982"
"KIS70028","USMA_521_v2_4",99999,100214,"UMAG_05102","hypothetical protein","Hypothetical","8983"
"KIS70029","USMA_521_v2_4",101959,103683,"UMAG_05103","putative sulfate adenylyltransferase","Putative","8984"
"KIS70030","USMA_521_v2_4",104363,106879,"UMAG_05104","hypothetical protein","Hypothetical","8985"
"KIS70031","USMA_521_v2_4",112701,114108,"UMAG_05105","putative phosphate transport protein MIR1","Putative","8986"
"KIS70032","USMA_521_v2_4",115043,115735,"UMAG_10173","putative ARP2/3 complex, subunit protein","Putative","8987"
"KIS70033","USMA_521_v2_4",116177,121807,"UMAG_05107","hypothetical protein","Hypothetical","8988"
"KIS70034","USMA_521_v2_4",122926,126261,"UMAG_05108","putative leucine--tRNA ligase CDC60","Putative","8989"
"KIS70035","USMA_521_v2_4",126530,128206,"UMAG_05109","hypothetical protein","Hypothetical","8990"
"KIS70036","USMA_521_v2_4",128829,132200,"UMAG_05110","hypothetical protein","Hypothetical","8991"
"KIS70037","USMA_521_v2_4",132407,134038,"UMAG_05111","putative tyrosyl-tRNA synthetase","Putative","8992"
"KIS70038","USMA_521_v2_4",134410,136800,"UMAG_05112","hypothetical protein","Hypothetical","8993"
"KIS70039","USMA_521_v2_4",137391,139280,"UMAG_05113","putative anabolic serine and threonine dehydratase precursor","Putative","8994"
"KIS70040","USMA_521_v2_4",141401,147322,"UMAG_05114","hypothetical protein","Hypothetical","8995"
"KIS70041","USMA_521_v2_4",150266,153133,"UMAG_05115","hypothetical protein","Hypothetical","8996"
"KIS70042","USMA_521_v2_4",153761,155101,"UMAG_05116","hypothetical protein","Hypothetical","8369"
"KIS70042","USMA_521_v2_4",153761,155101,"UMAG_05116","hypothetical protein","Hypothetical","8997"
"KIS70043","USMA_521_v2_4",155202,158354,"UMAG_05117","hypothetical protein","Hypothetical","8998"
"KIS70044","USMA_521_v2_4",159548,162711,"UMAG_05118","hypothetical protein","Hypothetical","8999"
"KIS70045","USMA_521_v2_4",165059,168595,"UMAG_10174","hypothetical protein","Hypothetical","9000"
"KIS70046","USMA_521_v2_4",168703,170469,"UMAG_10175","putative sphingosine-1-phosphate lyase","Putative","9001"
"KIS70047","USMA_521_v2_4",172455,174263,"UMAG_10176","putative lysine--tRNA ligase","Putative","9002"
"KIS70048","USMA_521_v2_4",174535,176076,"UMAG_05122","hypothetical protein","Hypothetical","9003"
"KIS70049","USMA_521_v2_4",179779,180840,"UMAG_10177","guanine nucleotide-binding protein subunit alpha-1","Annotated","9004"
"KIS70050","USMA_521_v2_4",181679,182339,"UMAG_05124","hypothetical protein","Hypothetical","9005"
"KIS70051","USMA_521_v2_4",183720,186519,"UMAG_05125","putative glutamine-tRNA ligase","Putative","9006"
"KIS70052","USMA_521_v2_4",186870,190622,"UMAG_05126","hypothetical protein","Hypothetical","9007"
"KIS70053","USMA_521_v2_4",191164,192564,"UMAG_05127","hypothetical protein","Hypothetical","9008"
"KIS70054","USMA_521_v2_4",192915,193739,"UMAG_05128","hypothetical protein","Hypothetical","9009"
"KIS70055","USMA_521_v2_4",194686,195232,"UMAG_10178","hypothetical protein","Hypothetical","9010"
"KIS70056","USMA_521_v2_4",199126,200784,"UMAG_05130","putative phosphoenolpyruvate carboxykinase","Putative","9011"
"KIS70057","USMA_521_v2_4",201525,203654,"UMAG_05131","putative Acetoacetyl-CoA synthetase","Putative","9012"
"KIS70058","USMA_521_v2_4",203853,205496,"UMAG_05132","hypothetical protein","Hypothetical","9013"
"KIS70059","USMA_521_v2_4",207088,212709,"UMAG_05134","hypothetical protein","Hypothetical","9014"
"KIS70060","USMA_521_v2_4",213012,213578,"UMAG_10179","hypothetical protein","Hypothetical","9015"
"KIS70061","USMA_521_v2_4",215233,219510,"UMAG_05136","hypothetical protein","Hypothetical","9016"
"KIS70062","USMA_521_v2_4",220335,221165,"UMAG_05137","ribosomal 40S subunit protein S0","Annotated","9017"
"KIS70063","USMA_521_v2_4",221823,223574,"UMAG_05138","hypothetical protein","Hypothetical","9018"
"KIS70064","USMA_521_v2_4",225230,226006,"UMAG_05139","ribosomal 40S subunit protein S2","Annotated","9019"
"KIS70065","USMA_521_v2_4",226943,227512,"UMAG_10180","hypothetical protein","Hypothetical","9020"
"KIS70066","USMA_521_v2_4",227815,229863,"UMAG_05141","hypothetical protein","Hypothetical","9021"
"KIS70067","USMA_521_v2_4",231179,235804,"UMAG_05142","hypothetical protein","Hypothetical","9022"
"KIS70068","USMA_521_v2_4",236235,237476,"UMAG_05143","putative nucleosome assembly protein I","Putative","9023"
"KIS70069","USMA_521_v2_4",241810,244869,"UMAG_10181","hypothetical protein","Hypothetical","9024"
"KIS70070","USMA_521_v2_4",246799,248223,"UMAG_05145","hypothetical protein","Hypothetical","9025"
"KIS70071","USMA_521_v2_4",249550,251370,"UMAG_05146","hypothetical protein","Hypothetical","9026"
"KIS70072","USMA_521_v2_4",251883,253318,"UMAG_10182","ribosomal 60S subunit protein L39","Annotated","9027"
"KIS70073","USMA_521_v2_4",254135,255037,"UMAG_10183","hypothetical protein","Hypothetical","9028"
"KIS70074","USMA_521_v2_4",255787,257928,"UMAG_05148","hypothetical protein","Hypothetical","9029"
"KIS70075","USMA_521_v2_4",258723,259778,"UMAG_05149","hypothetical protein","Hypothetical","9030"
"KIS70076","USMA_521_v2_4",259984,261573,"UMAG_10184","hypothetical protein","Hypothetical","9031"
"KIS70077","USMA_521_v2_4",262614,266318,"UMAG_10185","hypothetical protein","Hypothetical","9032"
"KIS70078","USMA_521_v2_4",271402,272883,"UMAG_05151","hypothetical protein","Hypothetical","9033"
"KIS70079","USMA_521_v2_4",273044,275497,"UMAG_05152","hypothetical protein","Hypothetical","9034"
"KIS70080","USMA_521_v2_4",277843,279642,"UMAG_05153","hypothetical protein","Hypothetical","9035"
"KIS70081","USMA_521_v2_4",281292,282068,"UMAG_10186","hypothetical protein","Hypothetical","9036"
"KIS70082","USMA_521_v2_4",282536,283254,"UMAG_05155","hypothetical protein","Hypothetical","9037"
"KIS70083","USMA_521_v2_4",286491,288362,"UMAG_05156","putative Replication factor-A protein 1","Putative","9038"
"KIS70084","USMA_521_v2_4",288642,289289,"UMAG_10187","hypothetical protein","Hypothetical","9039"
"KIS70085","USMA_521_v2_4",289760,296507,"UMAG_05158","hypothetical protein","Hypothetical","9040"
"KIS70086","USMA_521_v2_4",297248,298009,"UMAG_05159","hypothetical protein","Hypothetical","9041"
"KIS70087","USMA_521_v2_4",298226,301489,"UMAG_05160","putative isoleucine--tRNA ligase ILS1","Putative","9042"
"KIS70088","USMA_521_v2_4",302696,303814,"UMAG_05161","hypothetical protein","Hypothetical","9043"
"KIS70089","USMA_521_v2_4",304071,308279,"UMAG_05162","putative phosphoribosylformylglycinamidine synthase","Putative","9044"
"KIS70090","USMA_521_v2_4",309156,310223,"UMAG_05163","hypothetical protein","Hypothetical","9045"
"KIS70091","USMA_521_v2_4",310424,314649,"UMAG_10188","l-ornithine N5-oxygenase","Annotated","9046"
"KIS70092","USMA_521_v2_4",319181,331525,"UMAG_10189","Ferrichrome siderophore peptide synthetase","Annotated","9047"
"KIS70093","USMA_521_v2_4",331814,335134,"UMAG_05166","hypothetical protein","Hypothetical","9048"
"KIS70094","USMA_521_v2_4",336304,336885,"UMAG_05167","hypothetical protein","Hypothetical","9049"
"KIS70095","USMA_521_v2_4",337377,339611,"UMAG_10190","putative histone acetylase","Putative","9050"
"KIS70096","USMA_521_v2_4",340851,343739,"UMAG_05169","hypothetical protein","Hypothetical","9051"
"KIS70097","USMA_521_v2_4",344069,345278,"UMAG_05170","putative formate dehydrogenase (NAD+)","Putative","9052"
"KIS70098","USMA_521_v2_4",347699,348081,"UMAG_12158","hypothetical protein","Hypothetical","9053"
"KIS70099","USMA_521_v2_4",348322,350910,"UMAG_05171","hypothetical protein","Hypothetical","9054"
"KIS70100","USMA_521_v2_4",352194,356510,"UMAG_12159","hypothetical protein","Hypothetical","9055"
"KIS70101","USMA_521_v2_4",356637,358382,"UMAG_05173","hypothetical protein","Hypothetical","9056"
"KIS70102","USMA_521_v2_4",359270,360955,"UMAG_05174","hypothetical protein","Hypothetical","9057"
"KIS70103","USMA_521_v2_4",361302,362747,"UMAG_10191","hypothetical protein","Hypothetical","9058"
"KIS70104","USMA_521_v2_4",362804,364451,"UMAG_10192","hypothetical protein","Hypothetical","9059"
"KIS70105","USMA_521_v2_4",365097,367013,"UMAG_05177","hypothetical protein","Hypothetical","9060"
"KIS70106","USMA_521_v2_4",367424,368613,"UMAG_05178","hypothetical protein","Hypothetical","9061"
"KIS70107","USMA_521_v2_4",368703,370075,"UMAG_05179","putative mevalonate pyrophosphate decarboxylase","Putative","9062"
"KIS70108","USMA_521_v2_4",370693,371628,"UMAG_05180","hypothetical protein","Hypothetical","9063"
"KIS70109","USMA_521_v2_4",375674,376255,"UMAG_10193","hypothetical protein","Hypothetical","9064"
"KIS70110","USMA_521_v2_4",378417,380636,"UMAG_05182","hypothetical protein","Hypothetical","9065"
"KIS70111","USMA_521_v2_4",381184,381936,"UMAG_05183","hypothetical protein","Hypothetical","9066"
"KIS70112","USMA_521_v2_4",383086,384218,"UMAG_05184","hypothetical protein","Hypothetical","9067"
"KIS70113","USMA_521_v2_4",384687,386996,"UMAG_05185","hypothetical protein","Hypothetical","9068"
"KIS70114","USMA_521_v2_4",387849,390302,"UMAG_05186","hypothetical protein","Hypothetical","9069"
"KIS70115","USMA_521_v2_4",390643,390954,"UMAG_10194","putative DNA-directed RNA polymerase core subunit RPB10","Putative","9070"
"KIS70116","USMA_521_v2_4",391965,393640,"UMAG_10195","putative translocon subunit SEC61","Putative","9071"
"KIS70117","USMA_521_v2_4",394497,395810,"UMAG_10196","ribosomal 60S subunit protein L27","Annotated","9072"
"KIS70118","USMA_521_v2_4",397216,397944,"UMAG_10197","ribosomal 40S subunit protein S23","Annotated","9073"
"KIS70119","USMA_521_v2_4",398747,401230,"UMAG_05191","hypothetical protein","Hypothetical","9074"
"KIS70120","USMA_521_v2_4",401783,403273,"UMAG_05192","hypothetical protein","Hypothetical","9075"
"KIS70121","USMA_521_v2_4",405680,406642,"UMAG_10198","putative serine/threonine-protein kinase PPG1","Putative","9076"
"KIS70122","USMA_521_v2_4",407851,412455,"UMAG_05194","hypothetical protein","Hypothetical","9077"
"KIS70123","USMA_521_v2_4",414293,414995,"UMAG_15018","hypothetical protein","Hypothetical","9078"
"KIS70124","USMA_521_v2_4",415193,415885,"UMAG_11567","hypothetical protein","Hypothetical","9079"
"KIS70125","USMA_521_v2_4",416329,417719,"UMAG_05197","hypothetical protein","Hypothetical","9080"
"KIS70126","USMA_521_v2_4",417847,421119,"UMAG_05198","hypothetical protein","Hypothetical","9081"
"KIS70127","USMA_521_v2_4",421801,424704,"UMAG_05199","hypothetical protein","Hypothetical","9082"
"KIS70128","USMA_521_v2_4",424870,428334,"UMAG_05200","hypothetical protein","Hypothetical","9083"
"KIS70129","USMA_521_v2_4",428968,431508,"UMAG_05201","hypothetical protein","Hypothetical","9084"
